CO_NCM,NO_NCM_POR,CO_ISIC_SECAO,NO_ISIC_SECAO,CO_CUCI_GRUPO,NO_CUCI_GRUPO
85411021,"Diodos zener montados, próprios para montagem em superfície (SMD - Surface Mounted Device)",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411022,"Diodos montados, próprios para montagem em superfície (SMD - Surface Mounted Device), de intensidade de corrente inferior ou igual a 3 A",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411029,"Outros diodos montados para montagem em superfície (""smd"")",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411031,"Diodos montados, próprios para montagem por inserção (PHP -Pin Through Hole), Zener",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411032,"Outros diodos montados, próprios para montagem por inserção (PHP -Pin Through Hole), de intensidade de corrente inferior ou igual a 3 A",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411039,"Outros diodos montados, próprios para montagem por inserção (PHP -Pin Through Hole)",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411091,Outros diodos zener,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411092,Outros diodos de intensidade de corrente <= 3 a,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85411099,"Outros diodos, exceto fotodiodos e diodos emissores de luz",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412110,"Transistores, exceto os fototransistores, com capacidade de dissipação inferior a 1 W, não montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412120,"Transistores, exceto os fototransistores, com capacidade de dissipação inferior a 1 W, montados, próprios para montagem em superfície (SMD - Surface Mounted Device)",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412190,"Outros transistores com capacidade de dissipação < 1 w, exceto os fototransistores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412191,"Transistores com capacidade de dissipação < 1 w, com junção heterogênea",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412199,"Outros transistores com capacidade de dissipação < 1 w, exceto os fototransistores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412910,"Outros transistores, não montados, exceto os fototransistores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85412920,"Outros transistores, montados, exceto os fototransistores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85413011,"Tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, não montados, de intensidade de corrente inferior ou igual a 3 A",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85413019,"Outros tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, não montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85413021,"Tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, montados, de intensidade de corrente inferior ou igual a 3 A",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85413029,"Outros tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414011,"Diodos emissores de luz (LED), exceto diodos laser, não montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414012,Diodos laser não montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414013,Fotodiodos não montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414014,Fototransistores não montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414015,Fototiristores não montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414016,Células solares não montadas,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414018,Outras células solares não montadas,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414019,"Outros dispositivos fotossensiveis semicondutores, não montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414021,"Diodos emissores de luz (led) montados, para montagem em superfície",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414022,"Outros diodos emissores de luz (led) exceto diodos ""laser""",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414023,"Diodos ""laser"" com comprimento de onda de 1300 mm ou 1500 mm",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414024,"Outros diodos ""laser""",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414025,"Fotodiodos, fototransistores e fototiristores, montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414026,Fotorresistores montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414027,"Acopladores óticos, próprios para montagem em superfície (SMD - Surface Mounted Device)",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414029,Outros dispositivos fotossensiveis semicondutores montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414031,Fotodiodos em módulos ou painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414032,Células solares em módulos ou painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414039,Outras células fotovoltaicas em módulos ou painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414111,"Diodos emissores de luz (LED), exceto diodos laser, não montados",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414112,Diodos laser não montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414121,"Diodos emissores de luz (led) montados, para montagem em superfície",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414122,"Outros diodos emissores de luz (led) exceto diodos ""laser""",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414123,"Diodos ""laser"" com comprimento de onda de 1300 mm ou 1500 mm",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414124,"Outros diodos ""laser""",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414210,Células solares orgânicas fotovoltaicas não montadas em módulos nem em painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414220,Outras células solares fotovoltaicas não montadas em módulos nem em painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414290,Outras células fotovoltaicas não montadas em módulos nem em painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414300,Células fotovoltaicas montadas em módulos ou em painéis,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85414900,"Outros dispositivos fotossensíveis semicondutores, incluindo as células fotovoltaicas, mesmo montadas em módulos ou em painéis; outros diodos emissores de luz (led)s",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85415010,Outros dispositivos semicondutores não montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85415020,Outros dispositivos semicondutores montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85415100,Transdutores à base de semicondutores,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85415900,"Outros dispositivos semicondutores, exceto transdutores à base de semicondutores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85416010,"Cristais piezelétricos montados, de quartzo, de frequência superior ou igual a 1 MHz, mas inferior ou igual a 100 MHz",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85416090,Outros cristais piezoelétricos montados,C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85419010,"Suportes-conectores apresentados em tiras (lead frames), diodos, etc.semicondutores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85419020,Coberturas para encapsulamento (cápsulas),C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
85419090,"Outras partes de diodos, transistores, etc, semicondutores",C,Indústria de Transformação,776,"Válvulas e tubos termiônicas, de cátodo frio ou foto-cátodo, diodos, transistores"
